STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,med_spec,Medical speciality,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1994,,7.40,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1995,,9.24,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1996,,8.95,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1997,,9.15,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1998,,9.28,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,1999,,9.39,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2000,,9.52,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2001,,9.62,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2002,,9.63,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2003,,9.68,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2004,,9.75,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2005,,9.81,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2006,,9.91,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2007,,10.08,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2008,,10.20,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2009,,10.44,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2010,,10.62,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2011,,11.03,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2012,,11.38,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2013,,11.57,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2014,,11.74,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2015,,12.02,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2016,,12.37,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2017,,12.70,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2018,,13.34,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2019,,13.49,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2020,,14.00,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2021,,14.53,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2022,,14.95,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,PT,Portugal,2023,,15.42,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2002,,4.63,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2004,,5.02,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2005,,7.21,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2006,,7.89,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2007,,8.91,,e,estimated,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2008,,9.32,,e,estimated,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2009,,9.46,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2010,,9.52,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2011,,9.51,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2012,,10.36,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2013,,10.36,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2014,,10.72,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2015,,10.78,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2016,,11.04,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2017,,11.54,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2018,,11.91,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2019,,13.06,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2020,,14.10,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2021,,15.27,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2022,,16.15,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RO,Romania,2023,,16.18,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2003,,14.83,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2004,,14.76,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2005,,14.26,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2006,,13.86,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2007,,13.86,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2008,,13.89,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2009,,13.90,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2010,,13.80,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2011,,14.06,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2012,,14.20,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2013,,14.10,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2014,,13.73,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2015,,13.81,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2016,,13.00,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2017,,12.69,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2018,,12.16,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2020,,11.93,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2021,,11.43,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2022,,11.67,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,RS,Serbia,2023,,12.29,,d,definition differs (see metadata),,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,1995,,13.97,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,1996,,14.17,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,1997,,14.32,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,1998,,15.00,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,1999,,15.65,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2000,,16.17,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2001,,16.61,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2002,,16.95,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2003,,17.24,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2004,,17.64,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2005,,18.43,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2006,,18.72,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2007,,18.87,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2008,,18.79,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2009,,19.33,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2010,,19.46,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2011,,19.87,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2012,,20.47,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2013,,21.17,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2014,,21.77,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2015,,22.14,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2016,,22.56,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2017,,23.04,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2018,,23.29,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2019,,22.17,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2020,,22.00,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2021,,21.95,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SE,Sweden,2022,,22.26,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2005,,9.76,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2006,,9.37,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2007,,8.99,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2008,,9.32,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2009,,9.85,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2010,,10.24,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2011,,10.67,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2012,,11.10,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2013,,11.97,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2014,,12.06,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2015,,12.69,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2016,,13.26,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2017,,13.41,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2018,,14.71,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2019,,15.47,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2020,,16.08,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2021,,16.37,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2022,,17.28,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,SI,Slovenia,2023,,17.92,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2006,,2.53,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2007,,2.54,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2008,,2.96,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2009,,3.18,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2010,,3.34,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2011,,3.48,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2012,,3.71,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2013,,3.87,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2014,,3.92,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2015,,4.13,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2016,,4.38,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2017,,4.53,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2018,,5.41,,b,break in time series,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2019,,5.75,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2020,,6.19,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2021,,6.63,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2022,,7.28,,,,,
dataflow,ESTAT:HLTH_RS_PHYSCAT(1.0),Physicians by category,A,Annual,P_HTHAB,Per hundred thousand inhabitants,PSY,Psychiatrists,TR,Türkiye,2023,,7.80,,,,,
